what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1371406761534
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1371406761612
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1371406761783
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1371406762017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371406763390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371406763499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371406764326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371406769771
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1371406809739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1371406865462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371406875883
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1371406876569
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1371406877022
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1371406877490
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1371406877552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371406878051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371406880657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371406926489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371406929563
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371406930109
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1371406931606
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1371406931622
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1371406931653
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1371626889986
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1371626889986
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1371626890017
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1371626890033
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1371626890064
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1371626890079
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1371626890126
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1371626890142
